way_id,highway,name,oneway,maxspeed_raw,refs
1488062526,residential,,,,13641459614|13641459615|13641459616|13641459617|13641459618|13641459624|13641459619|13641459620|13641459621|13641459622|13641459623|13641459613
1488062527,residential,,,,245668741|13641459628|13641459624
1488062529,residential,,,,6428685032|13641459627|13641459617
1488063447,residential,,,,13641481736|13641481742|13641481737|13641481738|13641481739|13641481740|13641481743|13641481741
1488466636,residential,,,,13640300735|13640300734
1488466890,residential,,,,13644301935|13644301930|6926138479
1488466891,residential,,,,13644301931|13644301932|13644301929|13644301933|13644301934
1488466892,residential,,,,13644301929|13644301936|13644301935
1488470397,residential,,,,13644254297|13644349410|13644254298
1488470398,residential,,,,13644349402|13644349403|13644349404|13644349405|13644254298|13644349406|13644349407|13644349408|13644349409
1488474156,residential,,yes,,13644386436|13644386437|13644386438|245667862|13644386423|13644386424|13644386425|13644386426|13644386427|13644386420|13644386433|13644386434|13644386435|13644386428|13644386429|13644386421|13644386430|13644386431|13644386432|13644386436
1488474636,residential,,,,245668537|13644376919|13644376920|13644376921
1488491708,residential,,,,13644477638|13644477639|13644477640|13644477641
1488491709,residential,,,,13644477638|13644477642|13644477643|13644477644
1488491710,residential,,,,13644477637|13644477646|13644477645|13644477638
1488492576,service,,,,13644477647|13644477653|13644477651|13644477648
1488492577,service,,,,13644477649|13644477654|13644477652|13644477650
1488492578,service,,,,13644477651|13644477652
1488492945,residential,,,,13644468524|13644468532|13644468531|13644468525|13644468526|13644468527
1488492946,residential,,,,13644468528|13644468529|13644468530|13644468531
1488493171,residential,,,,13644468533|13644468547|13644468546|13644468534|13644468535|13644468536|13644468537|13644468538|13644468548|13644468549|13644468550|13644468551|13644468539|13644468540|13644468541|13644468542|13644468543|13644468544|13644468545|13644468546
1488495899,service,,,,13644468561|13644468562|13644468563|13644468564|13644468565|13644468566|10111147446
1488497035,service,,yes,,13644532933|13644532934|13644532935|13644532917|13644532918|13644532919|13644532920|13644532921|13644532922|13644532929|13644532930|13644532931|13644532932|13644532923|13644532924|13644532925|13644532926|13644532927|13644532928|13644532933
1488497036,service,,,,13644532927|13644532936|13644532937|13644532938|13644532939|13644532940|13644532941|13644532942|13644532943|13644532944|13644532945|13644532946|13644532947|13644532948|13644532949|13644532950|13644532951|13644532952|13644532953|13644532954
1488497037,service,,,,13644532977|13644532981|13644532978
1488497038,service,,,,13644532979|13644532982|13644532980|13644532956
1488497039,service,,,,13644532956|13644532984|13644532985|13644532986
1488497040,service,,,,13644532987|13644533000|13644540322|13644532988|13644532989|13644532999|13644532990|13644532956
1488497041,service,,,,13644532990|13644540301|13644532991|13644532992|13644532993|13644532998|13644532994|13644532995|13644532996|13644540324|13644532997
1488497042,service,,,,13644532998|13644532999
1488497043,service,,,,7432180498|13644532912
1488497044,service,,yes,,13644540316|13644540317|13644540318|13644540319|13644540302|13644540303|13644540304|13644540305|13644540306|13644540312|13644540313|13644540314|13644540315|13644540307|13644540308|13644540309|13644540310|13644540311|13644532912|13644540316
1488497045,service,,,,7432180494|13644540321|13644540320
1488497046,service,,,,13644540322|13644540323
1488497594,service,,,,13644543210|13644543212|13644543211
1488497595,service,,,,13644543213|13644543215|13644543214
1488499420,residential,,,,13637949654|13637949660|5545308503|5545308504|5545308505
1488500092,residential,,,,13644561685|13644561692|13644561693|13644561686|13644561687|13644561688|13644561689|13644561690|13644561691
1488501062,residential,,,,13644563702|13644563703|13644563704|13644563706|13644563707|13644563708
1488504478,residential,,,,13644595536|13644590468|13644590469|13644590470|13644590471|13644590472|13644590473
1488506521,residential,DP Rd,,,13644595537|2242610298|13644595538|2242610295
1488506522,residential,DP Rd,,,3803783813|13644595537
1488506523,residential,,,,13644595537|13644595539|13644595536|2242610295
1488509002,service,,,,13644616702|13644616720|13644616717|13644616719|13644616703|13644616704|13644616705|13644616706|13644616707|13644616708|13644616709|13644616710|13644616711|13644616712|13644616713|13644616714|13644616715|13644616716|13644616721|13644616717
1488509003,residential,,,,13644616721|13644616723|13644616722
1488511151,residential,,,,2250825425|13644621856|7385478642|2250825419|13644621848|13644621845|13644621847|13644621846|13644621843|13619487616|13644621844|2250825418|1375251579|1375251577
1488511152,residential,,,,13644621850|13644621851|13644621852|13644621853|13644621854|13644621855|1375251577
1488512741,service,,,,11662232060|13644588727|13644588719
1488512742,service,,,,13644588720|13644588726|13644588721|13644588722|13644588723|13644588724|13644588725
1488514379,residential,,,,3795056312|13644649915|13644649919|13644649921|13644649909
1488514380,residential,,,,13644649921|13644649920|13644649910|13644649917|13644649911
1488514381,residential,,,,13644649912|13644649914|13644649911|13644649913
1488514382,residential,,,,13644649916|13644649918|13644649917
1488518293,residential,,,,13644650460|13644650461|13644650462|13644650463
1488518294,residential,,,,13644650456|13644650464|13644650463|13644650457
1488520025,residential,,,,10287015863|13644685426
1488521401,residential,,,,13644712371|13644712389|13644712372|13644712373|13644712374|13644712375|13644712376|13644712377|13644712378|13644712379|13644712380|13644712381|13644712382|13644712383|13644712391|13644712393|13644712392
1488521402,residential,,,,13644712372|13644712384|13644712385|13644712386|13644712387|13644712388
1488521403,residential,,,,10287015862|13644712392|13644712390
1488522631,residential,,,,4364646372|13644714253|13644714248|13644714249|13644714255|13644714257|13644714250|13644714251|13644714254|13644714252
1488522632,residential,,,,13644714255|13644714256
1488522633,residential,,,,13644714257|13644714258
1488522634,residential,,,,13644714252|13644714259
1488525574,residential,,,,13644734100|13644760116|13644760114|13644760101|13644760102|13644760103|13644760104|13644760105|13644760106|13644760107|13644760108|13644760109|13644760110|13644760111|13644760113|13644760115|13644760112
1488525575,residential,,,,13644760113|13644760114
1488530511,residential,,,,13644759067|13644759068|13644759069|13644759070|13644759071|13644759072|13644759073|13644759074|13644759076|13644759075
1488531956,residential,,,,13644803946|13644803960|13644803947|13644803956|13644803948|13644803949|13644803950|13644803951|13644803957|13644803959|13644803952|13644803953|13644803954|13644803955|13644803958|13644803947
1488531957,residential,,,,13644803956|13644803957
1488531958,residential,,,,13644803958|13644803959
1488534686,residential,,,,13644833217|13644833255|13644833236|13644833249|13644833218|13644833219|13644833220|13644833221|13644833222|13644833223|13644833224|13644833225|13644833226|13644833227|13644833247|13644833228|13644833237|13644833229|13644833230|13644833231|13644833252|13644833232|13644833233|13644833234|13644833235|13644833240|13644833241|13644833236
1488534687,residential,,,,13644833237|13644833245|13644833238|13644833239|13644833253|13644833240
1488534688,residential,,,,13644833241|13644833242|13644833248|13644833243|13644833244|13644833246|13644833245
1488534689,residential,,,,13644833246|13644833247
1488534690,residential,,,,13644833248|13644833249
1488534691,residential,,,,13644833251|13644833254|13644833252|13644833253
1488534692,residential,,,,13644833250|13644833251
1488534693,tertiary,Chikoowadi Road,yes,,11786980559|13644833251
1488541091,residential,,yes,,13644877553|13644877554|13644877555|13644877556
1488541092,residential,,,,6615761192|11072491717|13644877556
1488541093,residential,,yes,,13644877556|13644877557|13644877558|13644877553
1488541094,residential,,,,13644877553|13644877559|6615761190
1488541095,residential,,,,13644877548|13644877562|13644877561
1488541096,residential,,,,6615761192|13644877563
1488547700,residential,,,,13644915954|2222187001|2222187029|13644915955|2222187045
1488547701,residential,,,,2221887902|2222187045
1488547703,residential,,,,2222187045|13644915957|2222187054
1488547704,residential,,,,2222187045|2222187017
1488549852,residential,,,,13644916995|13644916996
1488570507,residential,,,,2216231929|13645114531
1488570508,residential,,yes,,13645114534|13645114533|13645114532|13645114531
1488570509,residential,,,,13645114536|13645114537|13645114538|13645114539|13645114540
1488570510,residential,,yes,,13645114531|13645114530|12333610542|11068264517|10211469352
1488577852,service,,,,2222709276|2222709286|2222709302|2222709314
1488579664,residential,,,,13645202587|13645202591|13645202590|13645202589|13645202588|9184339945|13645202592|11068227766
1488579665,residential,,,,13645202587|13645202593|11068227765
1488579666,residential,,,,13645202592|13645202593
1488579667,residential,,,,13645202596|13645202597
1488579668,residential,,,,13645202598|11068227764
1488579669,residential,,,,13645202599|13645202806|11068227763
1488579670,residential,,,,13645202801|13645202802
1488579671,residential,,,,13645202806|13645202807
1488586004,residential,,,,13645232132|13645232139|13645232133|13645232134|13645232135|13645232136|13645232137|13645232138|13645232139
1488587265,residential,,,,3794269480|1346755814
1488587266,residential,,,,1346755814|1346752899|1346752887|3794269481|13645230677|7379604499|7379604500|1346752902|13645230678
1488587267,residential,,,,13645230678|13645230679
1488589463,service,,,,13645276869|13645276870|13645276871|13645276872
1488589464,residential,,,,2222708644|13645276875|13645276874
1488589465,residential,,,,2222708644|10654529067
1488757118,residential,,,,7345345163|13647012363|13665093084|13647012365|13665093079|13647012364
1488757119,residential,,,,13647012365|13647012366|13647012367|13647012368|13647012369
1488947044,motorway_link,,yes,40,4328161625|8882200660
1488953631,residential,,,,11028340644|11028340646|11968259780|10266021361|13648287429
1488953632,residential,,,,13648287429|13648287428
1489037002,tertiary,,yes,,13648994720|629017418
1489037003,tertiary,,yes,,10277304360|13648994720
1489037196,residential,,,,7345211347|2221979555
1489037890,secondary_link,,,,13649016929|7345211329
1489037891,residential,,,,5066959633|5126333103
1489039000,secondary_link,,yes,,13649033306|13649033305|13649033304|13649033301
1489039001,residential,,yes,,7374550838|13649033307|627835901
1489039002,residential,,yes,,627835901|13649033308|13649033309
1489040299,secondary_link,,,,13648926261|13648926262
1489040300,secondary_link,,,,13648926263|13648926264
1489040301,tertiary_link,,,,13648926266|13648926267
1489040930,secondary_link,,,,13649033184|13649033185
1489041595,residential,,,,2222709733|9903929401
1489043478,residential,,,,7345105026|13649079113
1489043479,residential,,,,8716456379|13649079117
1489057320,residential,,,,10928079511|13649200311|13649200310|13649080099|13649080100|13649200301|13649200302|13649200303|13649200304|13649200305|13649200306|13649200307|13649200308|13649200309|13649200310
1489059670,residential,,,,6616159837|6616159836|6616159835|6616159834|6616159833|6616159832|14041048070|6616159831|8654789463|6616159830|8654789462|6616159829|6616159828
1489059671,residential,,,,6616197202|13649175892
1489059672,tertiary_link,,,,13649175893|13649175894
1489065798,secondary_link,,,,13649278877|13649278878
1489069273,unclassified,,,,11155598741|13649287420
1489069274,tertiary_link,,,,13649287421|13649287422
1489069275,tertiary_link,,,,13649287423|13649287424
1489069276,residential,,,,10595441729|2222186405
